Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds,GrandPrix,Year
BOT,77,35.0,0 days 00:01:37.864000,0 days 00:00:35.391000,0 days 00:00:29.894000,0 days 00:00:32.579000,HARD,28.0,True,Kick Sauber,1,False,97.864,Saudi Arabia,2024
BOT,77,36.0,0 days 00:01:54.249000,0 days 00:00:54.741000,0 days 00:00:29.718000,0 days 00:00:29.790000,SOFT,1.0,True,Kick Sauber,1,False,114.249,Saudi Arabia,2024
BOT,77,37.0,0 days 00:01:33.080000,0 days 00:00:34.261000,0 days 00:00:29.338000,0 days 00:00:29.481000,SOFT,2.0,True,Kick Sauber,1,True,93.08,Saudi Arabia,2024
BOT,77,38.0,0 days 00:01:32.927000,0 days 00:00:34.133000,0 days 00:00:29.305000,0 days 00:00:29.489000,SOFT,3.0,True,Kick Sauber,1,True,92.927,Saudi Arabia,2024
BOT,77,39.0,0 days 00:01:33.028000,0 days 00:00:34.203000,0 days 00:00:29.280000,0 days 00:00:29.545000,SOFT,4.0,True,Kick Sauber,1,False,93.028,Saudi Arabia,2024
BOT,77,40.0,0 days 00:01:33.175000,0 days 00:00:34.335000,0 days 00:00:29.317000,0 days 00:00:29.523000,SOFT,5.0,True,Kick Sauber,1,False,93.175,Saudi Arabia,2024
BOT,77,41.0,0 days 00:01:33.194000,0 days 00:00:34.358000,0 days 00:00:29.274000,0 days 00:00:29.562000,SOFT,6.0,True,Kick Sauber,1,False,93.194,Saudi Arabia,2024
BOT,77,42.0,0 days 00:01:32.996000,0 days 00:00:34.237000,0 days 00:00:29.246000,0 days 00:00:29.513000,SOFT,7.0,True,Kick Sauber,1,False,92.996,Saudi Arabia,2024
BOT,77,43.0,0 days 00:01:33.068000,0 days 00:00:34.160000,0 days 00:00:29.321000,0 days 00:00:29.587000,SOFT,8.0,True,Kick Sauber,1,False,93.068,Saudi Arabia,2024
BOT,77,44.0,0 days 00:01:35.201000,0 days 00:00:34.198000,0 days 00:00:31.305000,0 days 00:00:29.698000,SOFT,9.0,True,Kick Sauber,1,False,95.201,Saudi Arabia,2024
BOT,77,45.0,0 days 00:01:32.903000,0 days 00:00:34.239000,0 days 00:00:29.184000,0 days 00:00:29.480000,SOFT,10.0,True,Kick Sauber,1,True,92.903,Saudi Arabia,2024
BOT,77,46.0,0 days 00:01:32.948000,0 days 00:00:34.251000,0 days 00:00:29.240000,0 days 00:00:29.457000,SOFT,11.0,True,Kick Sauber,1,False,92.948,Saudi Arabia,2024
BOT,77,47.0,0 days 00:01:32.852000,0 days 00:00:34.198000,0 days 00:00:29.170000,0 days 00:00:29.484000,SOFT,12.0,True,Kick Sauber,1,True,92.852,Saudi Arabia,2024
BOT,77,48.0,0 days 00:01:32.947000,0 days 00:00:34.108000,0 days 00:00:29.208000,0 days 00:00:29.631000,SOFT,13.0,True,Kick Sauber,1,False,92.947,Saudi Arabia,2024
BOT,77,49.0,0 days 00:01:32.706000,0 days 00:00:34.026000,0 days 00:00:29.241000,0 days 00:00:29.439000,SOFT,14.0,True,Kick Sauber,1,True,92.706,Saudi Arabia,2024
PIA,81,1.0,0 days 00:01:38.705000,,0 days 00:00:30.007000,0 days 00:00:30.160000,MEDIUM,1.0,True,McLaren,1,False,98.705,Saudi Arabia,2024
PIA,81,2.0,0 days 00:01:35.082000,0 days 00:00:34.965000,0 days 00:00:29.949000,0 days 00:00:30.168000,MEDIUM,2.0,True,McLaren,1,True,95.082,Saudi Arabia,2024
PIA,81,3.0,0 days 00:01:34.379000,0 days 00:00:34.586000,0 days 00:00:29.726000,0 days 00:00:30.067000,MEDIUM,3.0,True,McLaren,1,True,94.379,Saudi Arabia,2024
PIA,81,4.0,0 days 00:01:34.589000,0 days 00:00:34.810000,0 days 00:00:29.760000,0 days 00:00:30.019000,MEDIUM,4.0,True,McLaren,1,False,94.589,Saudi Arabia,2024
PIA,81,5.0,0 days 00:01:34.557000,0 days 00:00:34.773000,0 days 00:00:29.755000,0 days 00:00:30.029000,MEDIUM,5.0,True,McLaren,1,False,94.557,Saudi Arabia,2024
PIA,81,6.0,0 days 00:01:34.409000,0 days 00:00:34.705000,0 days 00:00:29.757000,0 days 00:00:29.947000,MEDIUM,6.0,True,McLaren,1,False,94.409,Saudi Arabia,2024
PIA,81,7.0,0 days 00:02:06.720000,0 days 00:00:34.620000,0 days 00:00:45.923000,0 days 00:00:46.177000,MEDIUM,7.0,True,McLaren,124,False,126.72,Saudi Arabia,2024
PIA,81,8.0,,0 days 00:01:09.068000,0 days 00:00:57.486000,0 days 00:00:57.819000,HARD,2.0,False,McLaren,4,False,,Saudi Arabia,2024
PIA,81,9.0,,0 days 00:00:55.998000,0 days 00:00:48.856000,0 days 00:00:51.544000,HARD,3.0,False,McLaren,41,False,,Saudi Arabia,2024
PIA,81,10.0,0 days 00:01:36.768000,0 days 00:00:36.736000,0 days 00:00:29.821000,0 days 00:00:30.211000,HARD,4.0,False,McLaren,1,False,96.768,Saudi Arabia,2024
PIA,81,11.0,0 days 00:01:34.448000,0 days 00:00:35.264000,0 days 00:00:29.527000,0 days 00:00:29.657000,HARD,5.0,False,McLaren,1,False,94.448,Saudi Arabia,2024
PIA,81,12.0,0 days 00:01:33.946000,0 days 00:00:34.817000,0 days 00:00:29.496000,0 days 00:00:29.633000,HARD,6.0,False,McLaren,1,True,93.946,Saudi Arabia,2024
PIA,81,13.0,0 days 00:01:34.340000,0 days 00:00:35.103000,0 days 00:00:29.500000,0 days 00:00:29.737000,HARD,7.0,False,McLaren,1,False,94.34,Saudi Arabia,2024
PIA,81,14.0,0 days 00:01:34.431000,0 days 00:00:34.969000,0 days 00:00:29.601000,0 days 00:00:29.861000,HARD,8.0,False,McLaren,1,False,94.431,Saudi Arabia,2024
PIA,81,15.0,0 days 00:01:34.309000,0 days 00:00:35.174000,0 days 00:00:29.636000,0 days 00:00:29.499000,HARD,9.0,False,McLaren,1,False,94.309,Saudi Arabia,2024
PIA,81,16.0,0 days 00:01:34.379000,0 days 00:00:35.147000,0 days 00:00:29.516000,0 days 00:00:29.716000,HARD,10.0,False,McLaren,1,False,94.379,Saudi Arabia,2024
PIA,81,17.0,0 days 00:01:35.057000,0 days 00:00:35.865000,0 days 00:00:29.514000,0 days 00:00:29.678000,HARD,11.0,False,McLaren,1,False,95.057,Saudi Arabia,2024
PIA,81,18.0,0 days 00:01:34.075000,0 days 00:00:34.898000,0 days 00:00:29.575000,0 days 00:00:29.602000,HARD,12.0,False,McLaren,1,False,94.075,Saudi Arabia,2024
PIA,81,19.0,0 days 00:01:34.631000,0 days 00:00:35.267000,0 days 00:00:29.534000,0 days 00:00:29.830000,HARD,13.0,False,McLaren,1,False,94.631,Saudi Arabia,2024
PIA,81,20.0,0 days 00:01:34.324000,0 days 00:00:34.990000,0 days 00:00:29.683000,0 days 00:00:29.651000,HARD,14.0,False,McLaren,1,False,94.324,Saudi Arabia,2024
PIA,81,21.0,0 days 00:01:33.793000,0 days 00:00:34.684000,0 days 00:00:29.515000,0 days 00:00:29.594000,HARD,15.0,False,McLaren,1,True,93.793,Saudi Arabia,2024
PIA,81,22.0,0 days 00:01:34.760000,0 days 00:00:35.259000,0 days 00:00:29.729000,0 days 00:00:29.772000,HARD,16.0,False,McLaren,1,False,94.76,Saudi Arabia,2024
PIA,81,23.0,0 days 00:01:33.715000,0 days 00:00:34.722000,0 days 00:00:29.323000,0 days 00:00:29.670000,HARD,17.0,False,McLaren,1,True,93.715,Saudi Arabia,2024
PIA,81,24.0,0 days 00:01:34.097000,0 days 00:00:35.019000,0 days 00:00:29.504000,0 days 00:00:29.574000,HARD,18.0,False,McLaren,1,False,94.097,Saudi Arabia,2024
PIA,81,25.0,0 days 00:01:33.694000,0 days 00:00:34.773000,0 days 00:00:29.394000,0 days 00:00:29.527000,HARD,19.0,False,McLaren,1,True,93.694,Saudi Arabia,2024
PIA,81,26.0,0 days 00:01:33.312000,0 days 00:00:34.612000,0 days 00:00:29.304000,0 days 00:00:29.396000,HARD,20.0,False,McLaren,1,True,93.312,Saudi Arabia,2024
PIA,81,27.0,0 days 00:01:33.998000,0 days 00:00:34.846000,0 days 00:00:29.428000,0 days 00:00:29.724000,HARD,21.0,False,McLaren,1,False,93.998,Saudi Arabia,2024
PIA,81,28.0,0 days 00:01:33.527000,0 days 00:00:34.617000,0 days 00:00:29.324000,0 days 00:00:29.586000,HARD,22.0,False,McLaren,1,False,93.527,Saudi Arabia,2024
PIA,81,29.0,0 days 00:01:33.821000,0 days 00:00:34.792000,0 days 00:00:29.473000,0 days 00:00:29.556000,HARD,23.0,False,McLaren,1,False,93.821,Saudi Arabia,2024
PIA,81,30.0,0 days 00:01:33.376000,0 days 00:00:34.651000,0 days 00:00:29.218000,0 days 00:00:29.507000,HARD,24.0,False,McLaren,1,False,93.376,Saudi Arabia,2024
PIA,81,31.0,0 days 00:01:33.352000,0 days 00:00:34.555000,0 days 00:00:29.213000,0 days 00:00:29.584000,HARD,25.0,False,McLaren,1,False,93.352,Saudi Arabia,2024
PIA,81,32.0,0 days 00:01:33.261000,0 days 00:00:34.729000,0 days 00:00:29.156000,0 days 00:00:29.376000,HARD,26.0,False,McLaren,1,True,93.261,Saudi Arabia,2024
PIA,81,33.0,0 days 00:01:33.290000,0 days 00:00:34.649000,0 days 00:00:29.198000,0 days 00:00:29.443000,HARD,27.0,False,McLaren,1,False,93.29,Saudi Arabia,2024
PIA,81,34.0,0 days 00:01:33.405000,0 days 00:00:34.725000,0 days 00:00:29.221000,0 days 00:00:29.459000,HARD,28.0,False,McLaren,1,False,93.405,Saudi Arabia,2024
PIA,81,35.0,0 days 00:01:34.118000,0 days 00:00:35.331000,0 days 00:00:29.465000,0 days 00:00:29.322000,HARD,29.0,False,McLaren,1,False,94.118,Saudi Arabia,2024
PIA,81,36.0,0 days 00:01:33.029000,0 days 00:00:34.596000,0 days 00:00:29.161000,0 days 00:00:29.272000,HARD,30.0,False,McLaren,1,True,93.029,Saudi Arabia,2024
PIA,81,37.0,0 days 00:01:32.934000,0 days 00:00:33.990000,0 days 00:00:29.224000,0 days 00:00:29.720000,HARD,31.0,False,McLaren,1,True,92.934,Saudi Arabia,2024
PIA,81,38.0,0 days 00:01:33.087000,0 days 00:00:34.210000,0 days 00:00:29.170000,0 days 00:00:29.707000,HARD,32.0,False,McLaren,1,False,93.087,Saudi Arabia,2024
PIA,81,39.0,0 days 00:01:32.675000,0 days 00:00:34,0 days 00:00:29.096000,0 days 00:00:29.579000,HARD,33.0,False,McLaren,1,True,92.675,Saudi Arabia,2024
PIA,81,40.0,0 days 00:01:32.603000,0 days 00:00:33.984000,0 days 00:00:29.149000,0 days 00:00:29.470000,HARD,34.0,False,McLaren,1,True,92.603,Saudi Arabia,2024
PIA,81,41.0,0 days 00:01:32.545000,0 days 00:00:34.014000,0 days 00:00:29.008000,0 days 00:00:29.523000,HARD,35.0,False,McLaren,1,True,92.545,Saudi Arabia,2024
PIA,81,42.0,0 days 00:01:32.453000,0 days 00:00:33.936000,0 days 00:00:29.031000,0 days 00:00:29.486000,HARD,36.0,False,McLaren,1,True,92.453,Saudi Arabia,2024
PIA,81,43.0,0 days 00:01:32.521000,0 days 00:00:33.951000,0 days 00:00:29.020000,0 days 00:00:29.550000,HARD,37.0,False,McLaren,1,False,92.521,Saudi Arabia,2024
PIA,81,44.0,0 days 00:01:32.539000,0 days 00:00:33.957000,0 days 00:00:29.124000,0 days 00:00:29.458000,HARD,38.0,False,McLaren,1,False,92.539,Saudi Arabia,2024
PIA,81,45.0,0 days 00:01:32.310000,0 days 00:00:33.816000,0 days 00:00:28.959000,0 days 00:00:29.535000,HARD,39.0,False,McLaren,1,True,92.31,Saudi Arabia,2024
PIA,81,46.0,0 days 00:01:32.557000,0 days 00:00:34.112000,0 days 00:00:29.071000,0 days 00:00:29.374000,HARD,40.0,False,McLaren,1,False,92.557,Saudi Arabia,2024
PIA,81,47.0,0 days 00:01:32.574000,0 days 00:00:34.006000,0 days 00:00:29.145000,0 days 00:00:29.423000,HARD,41.0,False,McLaren,1,False,92.574,Saudi Arabia,2024
PIA,81,48.0,0 days 00:01:32.657000,0 days 00:00:34.010000,0 days 00:00:29.151000,0 days 00:00:29.496000,HARD,42.0,False,McLaren,1,False,92.657,Saudi Arabia,2024
PIA,81,49.0,0 days 00:01:32.588000,0 days 00:00:34.052000,0 days 00:00:29.094000,0 days 00:00:29.442000,HARD,43.0,False,McLaren,1,False,92.588,Saudi Arabia,2024
PIA,81,50.0,0 days 00:01:32.769000,0 days 00:00:33.983000,0 days 00:00:29.094000,0 days 00:00:29.692000,HARD,44.0,False,McLaren,1,False,92.769,Saudi Arabia,2024
VER,1,1.0,0 days 00:01:27.458000,,0 days 00:00:18.462000,0 days 00:00:35.518000,MEDIUM,1.0,True,Red Bull Racing,1,False,87.458,Australia,2024
VER,1,2.0,0 days 00:01:24.099000,0 days 00:00:29.623000,0 days 00:00:18.375000,0 days 00:00:36.101000,MEDIUM,2.0,True,Red Bull Racing,1,True,84.099,Australia,2024
VER,1,3.0,0 days 00:01:23.115000,0 days 00:00:28.793000,0 days 00:00:18.573000,0 days 00:00:35.749000,MEDIUM,3.0,True,Red Bull Racing,1,True,83.115,Australia,2024
VER,1,4.0,,0 days 00:00:28.756000,0 days 00:00:18.353000,,MEDIUM,4.0,True,Red Bull Racing,1,False,,Australia,2024
GAS,10,1.0,0 days 00:01:37.304000,,0 days 00:00:18.854000,0 days 00:00:38.564000,MEDIUM,1.0,True,Alpine,1,False,97.304,Australia,2024
GAS,10,2.0,0 days 00:01:24.649000,0 days 00:00:29.905000,0 days 00:00:18.241000,0 days 00:00:36.503000,MEDIUM,2.0,True,Alpine,1,True,84.649,Australia,2024
GAS,10,3.0,0 days 00:01:23.851000,0 days 00:00:29.379000,0 days 00:00:18.148000,0 days 00:00:36.324000,MEDIUM,3.0,True,Alpine,1,True,83.851,Australia,2024
GAS,10,4.0,0 days 00:01:23.700000,0 days 00:00:29.050000,0 days 00:00:18.116000,0 days 00:00:36.534000,MEDIUM,4.0,True,Alpine,1,True,83.7,Australia,2024
GAS,10,5.0,0 days 00:01:24.526000,0 days 00:00:29.693000,0 days 00:00:17.983000,0 days 00:00:36.850000,MEDIUM,5.0,True,Alpine,1,False,84.526,Australia,2024
GAS,10,6.0,0 days 00:01:23.912000,0 days 00:00:29.368000,0 days 00:00:18.107000,0 days 00:00:36.437000,MEDIUM,6.0,True,Alpine,1,False,83.912,Australia,2024
GAS,10,7.0,0 days 00:01:23.445000,0 days 00:00:29.068000,0 days 00:00:18.122000,0 days 00:00:36.255000,MEDIUM,7.0,True,Alpine,1,True,83.445,Australia,2024
GAS,10,8.0,0 days 00:01:23.879000,0 days 00:00:29.380000,0 days 00:00:18.109000,0 days 00:00:36.390000,MEDIUM,8.0,True,Alpine,1,False,83.879,Australia,2024
GAS,10,9.0,0 days 00:01:23.829000,0 days 00:00:29.349000,0 days 00:00:18.235000,0 days 00:00:36.245000,MEDIUM,9.0,True,Alpine,1,False,83.829,Australia,2024
GAS,10,10.0,0 days 00:01:23.856000,0 days 00:00:29.318000,0 days 00:00:18.150000,0 days 00:00:36.388000,MEDIUM,10.0,True,Alpine,1,False,83.856,Australia,2024
GAS,10,11.0,0 days 00:01:25.397000,0 days 00:00:29.402000,0 days 00:00:18.252000,0 days 00:00:37.743000,MEDIUM,11.0,True,Alpine,1,False,85.397,Australia,2024
GAS,10,12.0,0 days 00:01:24.625000,0 days 00:00:29.816000,0 days 00:00:18.154000,0 days 00:00:36.655000,MEDIUM,12.0,True,Alpine,1,False,84.625,Australia,2024
GAS,10,13.0,0 days 00:01:24.049000,0 days 00:00:29.379000,0 days 00:00:18.093000,0 days 00:00:36.577000,MEDIUM,13.0,True,Alpine,1,False,84.049,Australia,2024
GAS,10,14.0,0 days 00:01:24.104000,0 days 00:00:29.430000,0 days 00:00:18.090000,0 days 00:00:36.584000,MEDIUM,14.0,True,Alpine,1,False,84.104,Australia,2024
GAS,10,15.0,0 days 00:01:24.100000,0 days 00:00:29.378000,0 days 00:00:18.207000,0 days 00:00:36.515000,MEDIUM,15.0,True,Alpine,1,False,84.1,Australia,2024
GAS,10,16.0,0 days 00:01:25.367000,0 days 00:00:29.942000,0 days 00:00:18.256000,0 days 00:00:37.169000,MEDIUM,16.0,True,Alpine,1,False,85.367,Australia,2024
GAS,10,17.0,0 days 00:01:57.788000,0 days 00:00:30.269000,0 days 00:00:25.888000,0 days 00:01:01.631000,MEDIUM,17.0,True,Alpine,1267,False,117.788,Australia,2024
GAS,10,18.0,0 days 00:01:29.888000,0 days 00:00:35.202000,0 days 00:00:18.398000,0 days 00:00:36.288000,HARD,1.0,True,Alpine,1,False,89.888,Australia,2024
GAS,10,19.0,0 days 00:01:23.922000,0 days 00:00:29.141000,0 days 00:00:18.401000,0 days 00:00:36.380000,HARD,2.0,True,Alpine,1,False,83.922,Australia,2024
GAS,10,20.0,0 days 00:01:23.662000,0 days 00:00:29.060000,0 days 00:00:18.369000,0 days 00:00:36.233000,HARD,3.0,True,Alpine,1,False,83.662,Australia,2024
GAS,10,21.0,0 days 00:01:23.241000,0 days 00:00:28.904000,0 days 00:00:18.274000,0 days 00:00:36.063000,HARD,4.0,True,Alpine,1,True,83.241,Australia,2024
GAS,10,22.0,0 days 00:01:23.045000,0 days 00:00:28.793000,0 days 00:00:18.236000,0 days 00:00:36.016000,HARD,5.0,True,Alpine,1,True,83.045,Australia,2024
GAS,10,23.0,0 days 00:01:22.929000,0 days 00:00:28.898000,0 days 00:00:18.198000,0 days 00:00:35.833000,HARD,6.0,True,Alpine,1,True,82.929,Australia,2024
GAS,10,24.0,0 days 00:01:23.001000,0 days 00:00:28.729000,0 days 00:00:18.222000,0 days 00:00:36.050000,HARD,7.0,True,Alpine,1,False,83.001,Australia,2024
GAS,10,25.0,0 days 00:01:22.933000,0 days 00:00:28.803000,0 days 00:00:18.241000,0 days 00:00:35.889000,HARD,8.0,True,Alpine,1,False,82.933,Australia,2024
GAS,10,26.0,0 days 00:01:23.015000,0 days 00:00:28.851000,0 days 00:00:18.346000,0 days 00:00:35.818000,HARD,9.0,True,Alpine,1,False,83.015,Australia,2024
GAS,10,27.0,0 days 00:01:22.904000,0 days 00:00:28.749000,0 days 00:00:18.186000,0 days 00:00:35.969000,HARD,10.0,True,Alpine,1,True,82.904,Australia,2024
GAS,10,28.0,0 days 00:01:22.674000,0 days 00:00:28.974000,0 days 00:00:17.953000,0 days 00:00:35.747000,HARD,11.0,True,Alpine,1,True,82.674,Australia,2024
GAS,10,29.0,0 days 00:01:22.708000,0 days 00:00:28.988000,0 days 00:00:17.968000,0 days 00:00:35.752000,HARD,12.0,True,Alpine,1,False,82.708,Australia,2024
GAS,10,30.0,0 days 00:01:22.990000,0 days 00:00:28.857000,0 days 00:00:17.993000,0 days 00:00:36.140000,HARD,13.0,True,Alpine,1,False,82.99,Australia,2024
GAS,10,31.0,0 days 00:01:22.727000,0 days 00:00:28.855000,0 days 00:00:17.990000,0 days 00:00:35.882000,HARD,14.0,True,Alpine,1,False,82.727,Australia,2024
GAS,10,32.0,0 days 00:01:23.245000,0 days 00:00:28.996000,0 days 00:00:18.019000,0 days 00:00:36.230000,HARD,15.0,True,Alpine,1,False,83.245,Australia,2024
GAS,10,33.0,0 days 00:01:23.215000,0 days 00:00:28.788000,0 days 00:00:17.980000,0 days 00:00:36.447000,HARD,16.0,True,Alpine,1,False,83.215,Australia,2024
GAS,10,34.0,0 days 00:01:23.036000,0 days 00:00:28.986000,0 days 00:00:18.083000,0 days 00:00:35.967000,HARD,17.0,True,Alpine,1,False,83.036,Australia,2024
GAS,10,35.0,0 days 00:01:23.225000,0 days 00:00:28.898000,0 days 00:00:17.957000,0 days 00:00:36.370000,HARD,18.0,True,Alpine,1,False,83.225,Australia,2024
GAS,10,36.0,0 days 00:01:22.840000,0 days 00:00:28.631000,0 days 00:00:18.346000,0 days 00:00:35.863000,HARD,19.0,True,Alpine,1,False,82.84,Australia,2024
GAS,10,37.0,0 days 00:01:23.326000,0 days 00:00:28.965000,0 days 00:00:18.388000,0 days 00:00:35.973000,HARD,20.0,True,Alpine,1,False,83.326,Australia,2024
GAS,10,38.0,0 days 00:01:25.109000,0 days 00:00:30.199000,0 days 00:00:18.344000,0 days 00:00:36.566000,HARD,21.0,True,Alpine,1,False,85.109,Australia,2024
GAS,10,39.0,0 days 00:01:23.016000,0 days 00:00:28.723000,0 days 00:00:18.282000,0 days 00:00:36.011000,HARD,22.0,True,Alpine,1,False,83.016,Australia,2024
GAS,10,40.0,0 days 00:01:25.020000,0 days 00:00:28.917000,0 days 00:00:18.214000,0 days 00:00:37.889000,HARD,23.0,True,Alpine,1,False,85.02,Australia,2024
GAS,10,41.0,0 days 00:01:44.594000,0 days 00:00:31.987000,0 days 00:00:20.379000,0 days 00:00:52.228000,HARD,24.0,True,Alpine,1,False,104.594,Australia,2024
GAS,10,42.0,0 days 00:01:28.171000,0 days 00:00:34.671000,0 days 00:00:18.274000,0 days 00:00:35.226000,HARD,1.0,True,Alpine,1,False,88.171,Australia,2024
GAS,10,43.0,0 days 00:01:24.419000,0 days 00:00:28.467000,0 days 00:00:19.217000,0 days 00:00:36.735000,HARD,2.0,True,Alpine,1,False,84.419,Australia,2024
GAS,10,44.0,0 days 00:01:21.447000,0 days 00:00:28.348000,0 days 00:00:18.045000,0 days 00:00:35.054000,HARD,3.0,True,Alpine,1,True,81.447,Australia,2024
GAS,10,45.0,0 days 00:01:22.079000,0 days 00:00:29.395000,0 days 00:00:17.816000,0 days 00:00:34.868000,HARD,4.0,True,Alpine,1,False,82.079,Australia,2024
GAS,10,46.0,0 days 00:01:21.220000,0 days 00:00:28.209000,0 days 00:00:18.001000,0 days 00:00:35.010000,HARD,5.0,True,Alpine,1,True,81.22,Australia,2024
GAS,10,47.0,0 days 00:01:21.275000,0 days 00:00:28.128000,0 days 00:00:17.982000,0 days 00:00:35.165000,HARD,6.0,True,Alpine,1,False,81.275,Australia,2024
GAS,10,48.0,0 days 00:01:21.211000,0 days 00:00:28.320000,0 days 00:00:17.977000,0 days 00:00:34.914000,HARD,7.0,True,Alpine,1,True,81.211,Australia,2024
GAS,10,49.0,0 days 00:01:21.340000,0 days 00:00:28.468000,0 days 00:00:17.975000,0 days 00:00:34.897000,HARD,8.0,True,Alpine,1,False,81.34,Australia,2024
GAS,10,50.0,0 days 00:01:21.222000,0 days 00:00:28.249000,0 days 00:00:18.088000,0 days 00:00:34.885000,HARD,9.0,True,Alpine,1,False,81.222,Australia,2024
GAS,10,51.0,0 days 00:01:21.090000,0 days 00:00:28.224000,0 days 00:00:18.052000,0 days 00:00:34.814000,HARD,10.0,True,Alpine,1,True,81.09,Australia,2024
GAS,10,52.0,0 days 00:01:21.161000,0 days 00:00:28.228000,0 days 00:00:18.036000,0 days 00:00:34.897000,HARD,11.0,True,Alpine,1,False,81.161,Australia,2024
GAS,10,53.0,0 days 00:01:21.324000,0 days 00:00:28.293000,0 days 00:00:18.046000,0 days 00:00:34.985000,HARD,12.0,True,Alpine,1,False,81.324,Australia,2024
GAS,10,54.0,0 days 00:01:23.034000,0 days 00:00:29.613000,0 days 00:00:18.361000,0 days 00:00:35.060000,HARD,13.0,True,Alpine,1,False,83.034,Australia,2024
GAS,10,55.0,0 days 00:01:21.427000,0 days 00:00:28.115000,0 days 00:00:18.119000,0 days 00:00:35.193000,HARD,14.0,True,Alpine,1,False,81.427,Australia,2024
GAS,10,56.0,0 days 00:01:26.911000,0 days 00:00:28.394000,0 days 00:00:18.123000,0 days 00:00:40.394000,HARD,15.0,True,Alpine,126,False,86.911,Australia,2024
GAS,10,57.0,0 days 00:02:00.819000,0 days 00:00:48.810000,0 days 00:00:34.206000,0 days 00:00:37.803000,HARD,16.0,True,Alpine,6,False,120.819,Australia,2024
PER,11,1.0,0 days 00:01:32.428000,,0 days 00:00:18.273000,0 days 00:00:37.250000,MEDIUM,1.0,True,Red Bull Racing,1,False,92.428,Australia,2024
PER,11,2.0,0 days 00:01:23.381000,0 days 00:00:29.370000,0 days 00:00:17.903000,0 days 00:00:36.108000,MEDIUM,2.0,True,Red Bull Racing,1,True,83.381,Australia,2024
PER,11,3.0,0 days 00:01:23.165000,0 days 00:00:29.005000,0 days 00:00:17.939000,0 days 00:00:36.221000,MEDIUM,3.0,True,Red Bull Racing,1,True,83.165,Australia,2024
PER,11,4.0,0 days 00:01:23.398000,0 days 00:00:28.848000,0 days 00:00:18.020000,0 days 00:00:36.530000,MEDIUM,4.0,True,Red Bull Racing,1,False,83.398,Australia,2024
PER,11,5.0,0 days 00:01:23.364000,0 days 00:00:28.964000,0 days 00:00:17.747000,0 days 00:00:36.653000,MEDIUM,5.0,True,Red Bull Racing,1,False,83.364,Australia,2024
PER,11,6.0,0 days 00:01:23.024000,0 days 00:00:28.808000,0 days 00:00:17.868000,0 days 00:00:36.348000,MEDIUM,6.0,True,Red Bull Racing,1,True,83.024,Australia,2024
PER,11,7.0,0 days 00:01:22.804000,0 days 00:00:28.962000,0 days 00:00:17.896000,0 days 00:00:35.946000,MEDIUM,7.0,True,Red Bull Racing,1,True,82.804,Australia,2024
PER,11,8.0,0 days 00:01:23.048000,0 days 00:00:28.744000,0 days 00:00:17.746000,0 days 00:00:36.558000,MEDIUM,8.0,True,Red Bull Racing,1,False,83.048,Australia,2024
PER,11,9.0,0 days 00:01:22.970000,0 days 00:00:28.758000,0 days 00:00:18.147000,0 days 00:00:36.065000,MEDIUM,9.0,True,Red Bull Racing,1,False,82.97,Australia,2024
PER,11,10.0,0 days 00:01:22.680000,0 days 00:00:28.928000,0 days 00:00:18.188000,0 days 00:00:35.564000,MEDIUM,10.0,True,Red Bull Racing,1,True,82.68,Australia,2024
PER,11,11.0,0 days 00:01:22.921000,0 days 00:00:29.025000,0 days 00:00:18.117000,0 days 00:00:35.779000,MEDIUM,11.0,True,Red Bull Racing,1,False,82.921,Australia,2024
PER,11,12.0,0 days 00:01:23.704000,0 days 00:00:29.511000,0 days 00:00:18.198000,0 days 00:00:35.995000,MEDIUM,12.0,True,Red Bull Racing,1,False,83.704,Australia,2024
PER,11,13.0,0 days 00:01:23.664000,0 days 00:00:29.259000,0 days 00:00:18.263000,0 days 00:00:36.142000,MEDIUM,13.0,True,Red Bull Racing,1,False,83.664,Australia,2024
PER,11,14.0,0 days 00:01:38.693000,0 days 00:00:29.415000,0 days 00:00:18.259000,0 days 00:00:51.019000,MEDIUM,14.0,True,Red Bull Racing,1,False,98.693,Australia,2024
PER,11,15.0,0 days 00:01:27.909000,0 days 00:00:34.380000,0 days 00:00:18.040000,0 days 00:00:35.489000,HARD,1.0,True,Red Bull Racing,1,False,87.909,Australia,2024
PER,11,16.0,0 days 00:01:24.122000,0 days 00:00:28.669000,0 days 00:00:17.803000,0 days 00:00:37.650000,HARD,2.0,True,Red Bull Racing,1,False,84.122,Australia,2024
PER,11,17.0,0 days 00:01:43.836000,0 days 00:00:29.895000,0 days 00:00:28.248000,0 days 00:00:45.693000,HARD,3.0,True,Red Bull Racing,1267,False,103.836,Australia,2024
